Format Version,1.23,Take Name,Soap_2,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-07-08 12.18.25.921 PM,Capture Start Frame,529838,Total Frames in Take,3110,Total Exported Frames,3110,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1062,Unlabeled 1062,Unlabeled 1062
,ID,"C4D20","C4D20","C4D20"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
2860,23.833333,0.075365,0.372732,-0.509029
2861,23.841667,0.075365,0.372730,-0.509030
2862,23.850000,0.075366,0.372733,-0.509029
2863,23.858333,0.075366,0.372727,-0.509028
2864,23.866667,0.075370,0.372725,-0.509030
2865,23.875000,0.075373,0.372725,-0.509031
2866,23.883333,0.075365,0.372732,-0.509029
2867,23.891667,0.075365,0.372735,-0.509026
2868,23.900000,0.075361,0.372734,-0.509028
2869,23.908333,0.075360,0.372737,-0.509029
2870,23.916667,0.075359,0.372738,-0.509028
2871,23.925000,0.075358,0.372740,-0.509026
2872,23.933333,0.075362,0.372736,-0.509027
2873,23.941667,0.075358,0.372739,-0.509024
2874,23.950000,0.075359,0.372742,-0.509026
2875,23.958333,0.075355,0.372744,-0.509026
2876,23.966667,0.075358,0.372740,-0.509026
2877,23.975000,0.075352,0.372745,-0.509027
2878,23.983333,0.075355,0.372745,-0.509028
2879,23.991667,0.075357,0.372742,-0.509021
2880,24.000000,0.075360,0.372739,-0.509024
2881,24.008333,0.075360,0.372736,-0.509027
2882,24.016667,0.075366,0.372730,-0.509029
2883,24.025000,0.075356,0.372738,-0.509029
2884,24.033333,0.075362,0.372734,-0.509026
2885,24.041667,0.075358,0.372734,-0.509030
2886,24.050000,0.075362,0.372732,-0.509023
2887,24.058333,0.075361,0.372729,-0.509028
2888,24.066667,0.075361,0.372734,-0.509025
2889,24.075000,0.075357,0.372730,-0.509026
2890,24.083333,0.075359,0.372726,-0.509029
2891,24.091667,0.075355,0.372739,-0.509024
2892,24.100000,0.075352,0.372740,-0.509023
2893,24.108333,0.075354,0.372736,-0.509027
2894,24.116667,0.075361,0.372737,-0.509026
2895,24.125000,0.075356,0.372737,-0.509022
2896,24.133333,0.075359,0.372732,-0.509024
2897,24.141667,0.075361,0.372729,-0.509030
2898,24.150000,0.075361,0.372730,-0.509029
2899,24.158333,0.075363,0.372731,-0.509029
2900,24.166667,0.075362,0.372733,-0.509027
2901,24.175000,0.075364,0.372730,-0.509032
2902,24.183333,0.075366,0.372728,-0.509026
2903,24.191667,0.075363,0.372730,-0.509028
2904,24.200000,0.075360,0.372730,-0.509026
2905,24.208333,0.075366,0.372723,-0.509031
2906,24.216667,0.075368,0.372726,-0.509029
2907,24.225000,0.075359,0.372738,-0.509026
2908,24.233333,0.075366,0.372726,-0.509031
2909,24.241667,0.075364,0.372736,-0.509028
2910,24.250000,0.075363,0.372736,-0.509027
2911,24.258333,0.075366,0.372728,-0.509029
2912,24.266667,0.075362,0.372729,-0.509030
2913,24.275000,0.075363,0.372730,-0.509027
2914,24.283333,0.075366,0.372727,-0.509028
2915,24.291667,0.075363,0.372732,-0.509024
2916,24.300000,0.075363,0.372737,-0.509028
2917,24.308333,0.075367,0.372733,-0.509025
2918,24.316667,0.075368,0.372729,-0.509030
2919,24.325000,0.075366,0.372730,-0.509028
2920,24.333333,0.075362,0.372739,-0.509029
2921,24.341667,0.075362,0.372748,-0.509026
2922,24.350000,0.075363,0.372740,-0.509024
2923,24.358333,0.075360,0.372732,-0.509025
2924,24.366667,0.075362,0.372736,-0.509028
2925,24.375000,0.075360,0.372741,-0.509026
2926,24.383333,0.075366,0.372731,-0.509028
2927,24.391667,0.075366,0.372735,-0.509029
2928,24.400000,0.075366,0.372734,-0.509032
2929,24.408333,0.075364,0.372731,-0.509031
2930,24.416667,0.075367,0.372725,-0.509032
2931,24.425000,0.075368,0.372726,-0.509032
2932,24.433333,0.075364,0.372732,-0.509027
2933,24.441667,0.075366,0.372732,-0.509024
2934,24.450000,0.075370,0.372723,-0.509024
2935,24.458333,0.075365,0.372726,-0.509029
2936,24.466667,0.075368,0.372723,-0.509028
2937,24.475000,0.075376,0.372719,-0.509033
2938,24.483333,0.075370,0.372720,-0.509031
2939,24.491667,0.075367,0.372721,-0.509026
2940,24.500000,0.075374,0.372714,-0.509033
2941,24.508333,0.075377,0.372717,-0.509031
2942,24.516667,0.075376,0.372712,-0.509029
2943,24.525000,0.075376,0.372720,-0.509032
2944,24.533333,0.075376,0.372715,-0.509036
2945,24.541667,0.075375,0.372714,-0.509032
2946,24.550000,0.075377,0.372718,-0.509031
2947,24.558333,0.075379,0.372716,-0.509035
2948,24.566667,0.075369,0.372726,-0.509027
2949,24.575000,0.075370,0.372723,-0.509030
2950,24.583333,0.075370,0.372726,-0.509030
2951,24.591667,0.075370,0.372726,-0.509031
2952,24.600000,0.075372,0.372727,-0.509032
2953,24.608333,0.075365,0.372730,-0.509030
2954,24.616667,0.075369,0.372729,-0.509028
2955,24.625000,0.075372,0.372729,-0.509032
2956,24.633333,0.075368,0.372729,-0.509029
2957,24.641667,0.075369,0.372731,-0.509031
2958,24.650000,0.075367,0.372735,-0.509030
2959,24.658333,0.075366,0.372735,-0.509027
2960,24.666667,0.075367,0.372727,-0.509031
2961,24.675000,0.075364,0.372738,-0.509028
2962,24.683333,0.075371,0.372726,-0.509034
2963,24.691667,0.075368,0.372729,-0.509032
2964,24.700000,0.075364,0.372736,-0.509030
2965,24.708333,0.075367,0.372734,-0.509034
2966,24.716667,0.075365,0.372736,-0.509025
2967,24.725000,0.075361,0.372742,-0.509026
2968,24.733333,0.075365,0.372737,-0.509032
2969,24.741667,0.075363,0.372736,-0.509030
2970,24.750000,0.075367,0.372731,-0.509029
2971,24.758333,0.075370,0.372735,-0.509030
2972,24.766667,0.075368,0.372734,-0.509028
2973,24.775000,0.075368,0.372732,-0.509031
2974,24.783333,0.075373,0.372729,-0.509033
2975,24.791667,0.075366,0.372731,-0.509027
2976,24.800000,0.075370,0.372731,-0.509034
2977,24.808333,0.075360,0.372743,-0.509026
2978,24.816667,0.075363,0.372738,-0.509031
2979,24.825000,0.075360,0.372741,-0.509025
2980,24.833333,0.075360,0.372740,-0.509028
2981,24.841667,0.075360,0.372743,-0.509026
2982,24.850000,0.075363,0.372737,-0.509029
2983,24.858333,0.075366,0.372732,-0.509031
2984,24.866667,0.075370,0.372727,-0.509032
2985,24.875000,0.075370,0.372728,-0.509034
2986,24.883333,0.075368,0.372732,-0.509029
2987,24.891667,0.075370,0.372733,-0.509032
2988,24.900000,0.075368,0.372734,-0.509027
2989,24.908333,0.075364,0.372737,-0.509025
2990,24.916667,0.075367,0.372730,-0.509035
2991,24.925000,0.075368,0.372727,-0.509030
2992,24.933333,0.075363,0.372738,-0.509028
2993,24.941667,0.075369,0.372730,-0.509031
2994,24.950000,0.075366,0.372731,-0.509030
2995,24.958333,0.075361,0.372739,-0.509025
2996,24.966667,0.075366,0.372740,-0.509026
2997,24.975000,0.075370,0.372732,-0.509031
2998,24.983333,0.075368,0.372736,-0.509033
2999,24.991667,0.075367,0.372735,-0.509033
3000,25.000000,0.075371,0.372726,-0.509036
3001,25.008333,0.075367,0.372729,-0.509031
3002,25.016667,0.075370,0.372732,-0.509030
3003,25.025000,0.075365,0.372742,-0.509028
3004,25.033333,0.075366,0.372734,-0.509028
3005,25.041667,0.075368,0.372733,-0.509029
3006,25.050000,0.075370,0.372728,-0.509031
3007,25.058333,0.075366,0.372733,-0.509028
3008,25.066667,0.075371,0.372730,-0.509032
3009,25.075000,0.075369,0.372732,-0.509030
3010,25.083333,0.075368,0.372727,-0.509032
3011,25.091667,0.075371,0.372732,-0.509031
3012,25.100000,0.075377,0.372723,-0.509035
3013,25.108333,0.075371,0.372726,-0.509031
3014,25.116667,0.075369,0.372730,-0.509029
3015,25.125000,0.075365,0.372735,-0.509027
3016,25.133333,0.075365,0.372734,-0.509032
3017,25.141667,0.075369,0.372736,-0.509030
3018,25.150000,0.075368,0.372729,-0.509026
3019,25.158333,0.075365,0.372733,-0.509027
3020,25.166667,0.075368,0.372727,-0.509031
3021,25.175000,0.075366,0.372730,-0.509030
3022,25.183333,0.075364,0.372732,-0.509029
3023,25.191667,0.075365,0.372734,-0.509028
3024,25.200000,0.075366,0.372730,-0.509029
3025,25.208333,0.075371,0.372728,-0.509031
3026,25.216667,0.075363,0.372739,-0.509026
3027,25.225000,0.075369,0.372735,-0.509029
3028,25.233333,0.075371,0.372728,-0.509033
3029,25.241667,0.075365,0.372731,-0.509031
3030,25.250000,0.075365,0.372730,-0.509032
3031,25.258333,0.075367,0.372729,-0.509029
3032,25.266667,0.075365,0.372727,-0.509032
3033,25.275000,0.075370,0.372719,-0.509032
3034,25.283333,0.075373,0.372717,-0.509031
3035,25.291667,0.075369,0.372729,-0.509031
3036,25.300000,0.075370,0.372723,-0.509030
3037,25.308333,0.075369,0.372729,-0.509028
3038,25.316667,0.075370,0.372730,-0.509028
3039,25.325000,0.075363,0.372733,-0.509026
3040,25.333333,0.075364,0.372736,-0.509028
3041,25.341667,0.075361,0.372737,-0.509025
3042,25.350000,0.075359,0.372734,-0.509024
3043,25.358333,0.075368,0.372731,-0.509032
3044,25.366667,0.075359,0.372742,-0.509023
3045,25.375000,0.075368,0.372730,-0.509026
3046,25.383333,0.075362,0.372733,-0.509027
3047,25.391667,0.075363,0.372728,-0.509029
3048,25.400000,0.075362,0.372730,-0.509028
3049,25.408333,0.075365,0.372733,-0.509027
3050,25.416667,0.075362,0.372736,-0.509027
3051,25.425000,0.075363,0.372734,-0.509025
3052,25.433333,0.075359,0.372729,-0.509025
3053,25.441667,0.075357,0.372734,-0.509026
3054,25.450000,0.075361,0.372737,-0.509027
3055,25.458333,0.075363,0.372733,-0.509028
3056,25.466667,0.075365,0.372732,-0.509026
3057,25.475000,0.075372,0.372728,-0.509031
3058,25.483333,0.075365,0.372733,-0.509025
3059,25.491667,0.075367,0.372725,-0.509028
3060,25.500000,0.075363,0.372734,-0.509027
3061,25.508333,0.075370,0.372730,-0.509030
3062,25.516667,0.075365,0.372733,-0.509027
3063,25.525000,0.075369,0.372734,-0.509030
3064,25.533333,0.075369,0.372737,-0.509028
3065,25.541667,0.075365,0.372728,-0.509027
3066,25.550000,0.075364,0.372733,-0.509027
3067,25.558333,0.075368,0.372730,-0.509030
3068,25.566667,0.075362,0.372734,-0.509023
3069,25.575000,0.075367,0.372725,-0.509026
3070,25.583333,0.075369,0.372726,-0.509030
3071,25.591667,0.075367,0.372724,-0.509028
3072,25.600000,0.075361,0.372734,-0.509033
3073,25.608333,0.075366,0.372733,-0.509027
3074,25.616667,0.075366,0.372735,-0.509026
3075,25.625000,0.075366,0.372730,-0.509031
3076,25.633333,0.075362,0.372740,-0.509027
3077,25.641667,0.075374,0.372721,-0.509032
3078,25.650000,0.075365,0.372732,-0.509027
3079,25.658333,0.075360,0.372739,-0.509024
3080,25.666667,0.075369,0.372727,-0.509031
3081,25.675000,0.075370,0.372730,-0.509030
3082,25.683333,0.075365,0.372732,-0.509025
3083,25.691667,0.075366,0.372729,-0.509029
3084,25.700000,0.075365,0.372732,-0.509024
3085,25.708333,0.075363,0.372733,-0.509027
3086,25.716667,0.075364,0.372739,-0.509028
3087,25.725000,0.075362,0.372732,-0.509028
3088,25.733333,0.075482,0.372561,-0.509069
3089,25.741667,0.075366,0.372732,-0.509026
3090,25.750000,0.075368,0.372730,-0.509026
3091,25.758333,0.075366,0.372728,-0.509026
3092,25.766667,0.075367,0.372727,-0.509028
3093,25.775000,0.075367,0.372722,-0.509030
3094,25.783333,0.075371,0.372730,-0.509028
3095,25.791667,0.075368,0.372729,-0.509027
3096,25.800000,0.075364,0.372730,-0.509031
3097,25.808333,0.075368,0.372729,-0.509026
3098,25.816667,0.075368,0.372725,-0.509031
3099,25.825000,0.075366,0.372728,-0.509026
3100,25.833333,0.075364,0.372742,-0.509025
3101,25.841667,0.075360,0.372731,-0.509023
3102,25.850000,0.075368,0.372728,-0.509031
3103,25.858333,0.075367,0.372726,-0.509029
3104,25.866667,0.075365,0.372735,-0.509026
3105,25.875000,0.075366,0.372726,-0.509030
3106,25.883333,0.075365,0.372734,-0.509031
3107,25.891667,0.075367,0.372728,-0.509029
3108,25.900000,0.075366,0.372735,-0.509029
3109,25.908333,0.075361,0.372734,-0.509025
